tic,year,quarter,Timestamp_ET,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,Trade_Count,Trade_Volume
SMPL,2021,2,2021/04/07 09:31:30.277,,,,,,
SMPL,2021,2,2021/04/07 09:31:30.291,0.002,0.778,,,,
SMPL,2021,2,2021/04/07 09:31:30.292,0.021,-0.882,,,,
SMPL,2021,2,2021/04/07 09:31:30.528,0.015,-0.333,,,,
SMPL,2021,2,2021/04/07 09:31:31.000,,,,,17.0,999.0
SMPL,2021,2,2021/04/07 09:31:31.599,0.005,0.778,,,,
SMPL,2021,2,2021/04/07 09:31:31.657,0.01,-0.667,,,,
SMPL,2021,2,2021/04/07 09:31:31.657,0.206,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:31.657,0.206,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:31.657,0.005,0.778,,,,
SMPL,2021,2,2021/04/07 09:31:31.657,0.011,0.231,,,,
SMPL,2021,2,2021/04/07 09:31:31.657,0.01,-0.882,,,,
SMPL,2021,2,2021/04/07 09:31:31.658,0.01,-0.778,,,,
SMPL,2021,2,2021/04/07 09:31:31.658,0.01,-0.882,,,,
SMPL,2021,2,2021/04/07 09:31:31.658,0.485,0.333,,,,
SMPL,2021,2,2021/04/07 09:31:31.676,0.009,-0.667,,,,
SMPL,2021,2,2021/04/07 09:31:31.676,0.022,-0.778,,,,
SMPL,2021,2,2021/04/07 09:31:32.419,0.011,-0.684,,,,
SMPL,2021,2,2021/04/07 09:31:32.420,0.021,-0.111,,,,
SMPL,2021,2,2021/04/07 09:31:38.000,,,,,23.0,2204.0
SMPL,2021,2,2021/04/07 09:31:38.096,0.011,0.655,,,,
SMPL,2021,2,2021/04/07 09:31:38.096,0.011,-0.684,,,,
SMPL,2021,2,2021/04/07 09:31:39.000,,,,,1.0,100.0
SMPL,2021,2,2021/04/07 09:31:40.000,,,,,2.0,104.0
SMPL,2021,2,2021/04/07 09:31:43.000,,,,,1.0,100.0
SMPL,2021,2,2021/04/07 09:31:47.282,0.011,0.92,,,,
SMPL,2021,2,2021/04/07 09:31:48.000,,,,,2.0,200.0
SMPL,2021,2,2021/04/07 09:31:48.518,0.01,-0.5,,,,
SMPL,2021,2,2021/04/07 09:31:49.000,,,,,1.0,50.0
SMPL,2021,2,2021/04/07 09:31:50.000,,,,,7.0,1533.0
SMPL,2021,2,2021/04/07 09:31:50.040,0.01,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:50.087,0.011,0.92,,,,
SMPL,2021,2,2021/04/07 09:31:58.000,,,,,2.0,200.0
SMPL,2021,2,2021/04/07 09:32:00.000,,,53.0,12.782,1.0,100.0
